Invoice_ID,UPC_Code,Quantity,Cust_ID,Date,
INV710322,8187301096,1,32288064,6/8/22,INV833884
INV378415,8187301096,2,31423023,10/7/22,INV390988
INV125261,8187301096,1,33460360,18/8/2022,INV737742
INV865091,8187301192,2,31324026,4/8/22,INV645449
INV442118,8187301192,2,34812391,31/7/2022,INV504394
INV261494,8187301192,1,32633019,12/8/22,INV402525
INV995702,8187301192,1,34734485,19/8/2022,INV391761
INV352978,8187301192,1,31510278,6/7/22,INV230629
INV432061,8187301192,2,34259541,3/7/22,INV795383
INV786117,8187301192,1,33670605,30/8/2022,INV601286
INV644529,8187301192,1,32561691,28/8/2022,INV764545
INV921891,8187301193,2,34838393,24/8/2022,INV147112
INV893761,8187301193,1,35602430,4/7/22,INV601741
INV290023,8187301193,1,34164139,5/7/22,INV670143
INV760920,8187301193,1,30704513,20/8/2022,INV868349
INV795113,8187301193,1,28661089,5/8/22,INV128255
INV438064,8187301193,1,31598764,7/8/22,INV546579
INV830351,8187301193,1,30385552,31/8/2022,INV270654
INV825419,8187301193,1,31316064,3/8/22,INV617926
INV732914,8187301194,1,31267636,1/7/22,INV620942
INV468536,8187301194,1,30403671,15/8/2022,INV676476
INV313594,8187301194,1,30426985,18/8/2022,INV854245
INV668675,8187301194,1,31512432,3/8/22,INV861548
INV438853,8187301194,3,33244334,29/8/2022,INV392434
INV401715,8187301194,1,31569563,2/8/22,INV548891
INV599176,8187301194,1,31423023,14/7/2022,INV611813
INV885530,8187301194,1,33252264,18/8/2022,INV620223
INV841518,8187301194,1,32283797,28/8/2022,INV162305
INV652984,8187301195,1,33567930,27/7/2022,INV977326
INV124611,8187301195,2,31570615,4/8/22,INV488273
INV794193,8187301195,2,33054365,23/7/2022,INV576204
INV960776,8187301195,1,33709760,24/8/2022,INV548864
INV263133,8187301195,1,31460154,4/7/22,INV157452
INV530431,8187301195,1,32288064,13/7/2022,INV402971
INV466105,8187301195,3,33428414,22/7/2022,INV844387
INV478349,8187301195,1,34891066,1/7/22,INV753125
INV929512,8187301195,1,31544833,18/7/2022,INV648485
INV541526,8187301195,2,34786941,30/7/2022,INV808516
INV366550,8187301196,1,30760833,16/8/2022,INV803205
INV536720,8187301196,1,32283797,10/8/22,INV443642
INV127271,8187301196,1,32246162,28/8/2022,INV697360
INV633218,8187301196,1,34546531,3/8/22,INV514544
INV452190,8187301196,1,33076412,18/8/2022,INV776937
INV177156,8187301196,1,34507221,15/8/2022,INV936139
INV673140,8187301196,1,32403464,11/7/22,INV460178
INV955810,8187301196,1,32395471,17/8/2022,INV726690
INV979824,8187301196,1,34730725,30/7/2022,INV533195
INV206963,8187301196,1,33076381,2/8/22,INV126218
INV427024,8187301197,1,32249622,1/7/22,INV784742
INV358167,8187301197,2,31510278,12/7/22,INV499717
INV778932,8187301197,2,34833946,26/8/2022,INV422460
INV243554,8187301197,2,31452275,31/7/2022,INV397949
INV834862,8187301197,2,32450129,6/8/22,INV230900
INV684913,8187301197,1,30525008,25/7/2022,INV551471
INV367450,8187301197,2,33501143,29/8/2022,INV373918
INV576874,8187301197,1,32549241,3/7/22,INV654508
INV940992,8187301212,2,31439500,6/7/22,INV860180
INV569888,8187301212,1,31427798,31/7/2022,INV374697
INV595805,8187301212,3,31325948,21/8/2022,INV509347
INV469066,8187301212,2,34821892,19/8/2022,INV679618
INV401750,8187301212,2,29784453,7/7/22,INV940725
INV239198,8187301212,1,29511506,7/7/22,INV541372
INV635999,8187301213,1,31649250,1/8/22,INV717388
INV638333,8187301213,1,31443534,8/8/22,INV598053
INV946455,8187301213,1,35551514,21/8/2022,INV222172
INV913059,8187301213,1,32239092,3/8/22,INV417736
INV535010,8187301213,1,32135217,12/7/22,INV410226
INV867518,8187301213,1,31403836,19/7/2022,INV983247
INV135442,8187301213,1,31555005,9/8/22,INV374667
INV975744,8187301214,1,30704513,9/8/22,INV842850
INV656082,8187301214,1,32524705,26/8/2022,INV804841
INV407156,8187301214,1,31407076,31/7/2022,INV234984
INV290034,8187301214,3,31323508,19/8/2022,INV837508
INV588934,8187301214,1,30487168,26/8/2022,INV144505
INV453230,8187301214,2,33162613,5/8/22,INV967552
INV849327,8187301214,1,31671160,18/7/2022,INV308324
INV199088,8187301215,2,31317679,17/7/2022,INV272797
INV844221,8187301215,2,31704216,2/7/22,INV314787
INV115598,8187301215,2,30380839,18/8/2022,INV998059
INV598455,8187301215,1,31468783,9/8/22,INV463690
INV866490,8187301215,4,29482411,23/8/2022,INV401046
INV465864,8187301215,3,31248479,18/7/2022,INV933716
INV599666,8187301215,1,35468466,17/8/2022,INV862308
INV844719,8187301215,2,33076381,7/8/22,INV367613
INV147837,8187301216,2,32212078,13/7/2022,INV599272
INV719458,8187301216,1,32254748,9/8/22,INV633223
INV447874,8187301216,1,32396469,26/7/2022,INV652255
INV637083,8187301216,1,32395934,31/8/2022,INV501287
INV780843,8187301216,1,33227112,4/7/22,INV184013
INV592744,8187301222,1,30704513,25/7/2022,INV915556
INV779102,8187301222,3,32249622,5/8/22,INV815504
INV154019,8187301222,1,27948127,26/7/2022,INV242657
INV301890,8187301222,2,32355465,6/7/22,INV711151
INV333685,8187301222,1,32434935,21/7/2022,INV757417
INV463554,8187301223,1,31255525,4/7/22,INV649389
INV325828,8187301223,2,30340507,18/7/2022,INV144889
INV721534,8187301223,1,31704216,2/8/22,INV306993
INV158441,8187301223,1,32283852,10/7/22,INV616397
INV340001,8187301223,1,30526313,17/7/2022,INV343443
INV242230,8187301223,1,34993418,11/7/22,INV246629
INV710305,8187301223,1,31405991,3/8/22,INV848994
INV995227,8187301223,1,30764502,19/7/2022,INV173982
INV932589,8187301223,1,32247532,31/7/2022,INV205579
INV862271,8187301223,2,30598501,29/7/2022,INV937943
INV914938,8187301223,1,31340486,20/7/2022,INV239767
INV846835,8187301223,1,32249622,21/8/2022,INV813679
INV733997,8187301224,1,31402231,28/8/2022,INV942203
INV277884,8187301224,1,31543326,19/8/2022,INV792281
INV340703,8187301225,1,32469432,25/8/2022,INV644567
INV344753,8187301225,1,32137712,24/8/2022,INV390080
INV209363,8187301225,1,30767517,10/7/22,INV922078
INV808526,8187301225,1,29378952,3/8/22,INV201913
INV737604,8187301225,1,30560170,25/8/2022,INV287908
INV740664,8187301225,1,31913327,5/7/22,INV235990
INV978347,8187301226,1,31448079,12/7/22,INV373431
INV212072,8187301226,2,31411522,30/7/2022,INV326862
INV171609,8187301226,1,31699301,2/7/22,INV525238
INV986763,8187301226,1,30732150,30/8/2022,INV818025
INV262884,8187301226,1,32393617,14/8/2022,INV468180
INV297036,8187301226,1,31344489,1/8/22,INV151291
INV268729,8187301226,1,32444824,2/8/22,INV366948
INV164829,8187301226,1,31699301,24/8/2022,INV882777
INV797913,8187301226,2,33460360,13/8/2022,INV727837
INV149235,8187301226,2,30965676,13/8/2022,INV583930
INV132148,8187301232,3,31443534,27/7/2022,INV821028
INV192066,8187301232,1,30598501,12/7/22,INV838707
INV895265,8187301232,1,30704513,8/7/22,INV520642
INV203341,8187301232,1,32245409,14/8/2022,INV166234
INV696517,8187301232,1,35418538,6/7/22,INV336172
INV361904,8187301232,1,30728069,17/8/2022,INV180133
INV260294,8187301232,1,31570445,27/8/2022,INV242578
INV911574,8187301232,2,30346243,8/7/22,INV541616
INV126327,8187301232,1,28631312,12/7/22,INV888210
INV503225,8187301232,2,34193478,13/8/2022,INV396042
INV642905,8187301232,1,30717898,3/8/22,INV785025
INV993395,8187301232,1,32439762,16/8/2022,INV748813
INV617811,8187301232,1,31512432,14/8/2022,INV972858
INV589222,8187301233,1,33326088,7/7/22,INV418427
INV766211,8187301233,1,33288991,15/7/2022,INV855475
INV160751,8187301233,3,30760833,15/8/2022,INV289467
INV920260,8187301233,1,32348142,13/8/2022,INV981870
INV956835,8187301233,1,32549241,15/8/2022,INV765480
INV904984,8187301233,1,30876844,20/7/2022,INV753318
INV820537,8187301233,1,31327892,12/7/22,INV913442
INV694554,8187301233,1,31318188,31/7/2022,INV249848
INV838478,8187301233,1,31487699,21/8/2022,INV681234
INV544476,8187301233,1,319082641,27/7/2022,INV574406
INV792999,8187301234,2,30385552,17/8/2022,INV324956
INV516491,8187301234,1,30573123,7/8/22,INV220669
INV738102,8187301234,1,30395012,18/7/2022,INV281889
INV871145,8187301234,2,32565344,11/7/22,INV487897
INV512904,8187301234,1,33380024,24/8/2022,INV611219
INV510261,8187301234,1,31667728,23/8/2022,INV562097
INV813388,8187301235,2,31576000,5/8/22,INV325805
INV317203,8187301235,1,31469489,21/7/2022,INV156825
INV284367,8187301235,1,34243259,6/7/22,INV812760
INV706089,8187301235,2,35368223,26/7/2022,INV338940
INV396039,8187301235,2,32049585,21/8/2022,INV915380
INV892100,8187301235,1,31389541,4/8/22,INV125179
INV847695,8187301235,1,31322642,13/7/2022,INV858913
INV832074,8187301235,2,31791958,29/8/2022,INV650034
INV386551,8187301235,1,34479993,30/8/2022,INV355384
INV791755,8187301235,1,34142454,2/7/22,INV523651
INV365522,8187301236,1,32329198,8/7/22,INV934338
INV367676,8187301236,1,32062421,12/8/22,INV149759
INV238716,8187301236,1,32524974,28/8/2022,INV879545
INV745544,8187301236,1,33226914,16/8/2022,INV409823
INV334750,8187301236,1,31450565,17/8/2022,INV675583
INV664124,8187301236,1,31512862,4/7/22,INV504524
INV611771,8187301236,1,31406809,15/8/2022,INV583468
INV864293,8187301236,1,32247532,25/8/2022,INV604010
INV908322,8187301236,1,31450565,17/8/2022,INV826369
INV591349,8187301236,1,30526313,4/8/22,INV993730
INV339061,8187301242,3,33194878,14/8/2022,INV747256
INV647282,8187301242,1,32340057,18/8/2022,INV361973
INV855349,8187301242,1,31490289,12/7/22,INV486795
INV303418,8187301242,1,31527320,20/7/2022,INV520350
INV374036,8187301242,2,31374086,6/8/22,INV473023
INV415574,8187301242,1,32008339,22/8/2022,INV906698
INV281412,8187301242,1,31662420,25/8/2022,INV142562
INV929554,8187301242,1,32185446,28/8/2022,INV596847
INV393243,8187301243,1,30483839,12/7/22,INV289952
INV160204,8187301243,1,31591344,20/7/2022,INV377414
INV177171,8187301243,1,34307266,20/8/2022,INV983244
INV518211,8187301243,1,30708572,31/7/2022,INV852565
INV189038,8187301243,1,29577531,22/7/2022,INV636432
INV722528,8187301243,2,31379928,22/8/2022,INV252780
INV695557,8187301243,1,31612151,6/7/22,INV935826
INV861794,8187301243,1,31717403,26/8/2022,INV700281
INV879812,8187301243,2,33115599,19/7/2022,INV861159
INV155076,8187301243,1,30716779,23/7/2022,INV378256
INV894377,8187301243,2,32042497,1/7/22,INV561877
INV651340,8187301244,2,32239854,30/7/2022,INV775354
INV243340,8187301244,1,32214613,15/8/2022,INV560730
INV970096,8187301244,1,33624719,17/8/2022,INV407735
INV315127,8187301244,2,34163725,21/8/2022,INV993397
INV863204,8187301244,3,34860722,15/8/2022,INV355750
INV860814,8187301244,1,35576885,22/7/2022,INV497570
INV608420,8187301244,1,34024818,1/7/22,INV651395
INV853731,8187301244,1,31407465,15/8/2022,INV382764
INV428993,8187301245,4,34243259,9/8/22,INV932583
INV214663,8187301245,2,31521642,19/8/2022,INV177276
INV390459,8187301245,1,31510829,20/7/2022,INV223437
INV155182,8187301245,1,32667227,9/8/22,INV310036
INV463639,8187301245,1,31356290,15/8/2022,INV365282
INV142877,8187301245,1,31429870,7/7/22,INV690086
INV248482,8187301246,1,31411166,8/8/22,INV659983
INV675649,8187301246,2,32519337,25/8/2022,INV457452
INV952768,8187301246,1,34215988,31/8/2022,INV475709
INV379468,8187301246,2,30324007,29/7/2022,INV695648
INV816593,8187301246,1,34041057,6/7/22,INV271994
INV229000,8187301246,2,32239854,25/7/2022,INV690086
INV144311,8187301273,1,32674330,14/7/2022,INV868730
INV231993,8187301273,1,32418011,30/7/2022,INV426123
INV736186,8187301273,1,34550921,23/8/2022,INV970053
INV951146,8187301273,1,33222025,25/8/2022,INV245104
INV569281,8187301273,1,32633019,27/8/2022,INV697794
INV228522,8187301273,1,31445235,30/8/2022,INV676361
INV813379,8187301276,1,31445235,23/8/2022,INV557994
INV419716,8187301276,1,31613384,10/7/22,INV738722
INV150177,8187301276,1,33367497,1/7/22,INV586313
INV618006,8187301276,1,34074286,6/8/22,INV570252
INV291471,8187301276,1,32882614,17/7/2022,INV334397
INV584766,8187301276,2,30558422,10/8/22,INV578820
INV991204,8187301432,1,32247532,14/8/2022,INV922151
INV317037,8187301432,2,34163725,12/8/22,INV603753
INV533886,8187301432,1,31633260,4/7/22,INV762368
INV503247,8187301432,1,30535898,22/7/2022,INV266036
INV287484,8187301432,2,31669226,18/8/2022,INV202210
INV892121,8187301432,1,32185446,1/7/22,INV568832
INV151287,8187301432,1,34241258,6/8/22,INV914516
INV532412,8187301433,2,31661457,1/7/22,INV359040
INV214751,8187301433,3,30411130,9/8/22,INV757205
INV595285,8187301433,2,31897907,12/7/22,INV572925
INV862110,8187301433,2,33428414,17/7/2022,INV156743
INV797828,8187301433,1,34243259,6/8/22,INV514690
INV527314,8187301433,1,31472371,2/7/22,INV724274
INV593140,8187301433,2,31897907,24/8/2022,INV226183
INV832896,8187301434,1,34315925,6/7/22,INV655628
INV589839,8187301434,2,34230005,30/8/2022,INV581700
INV444306,8187301434,1,32927252,10/7/22,INV778695
INV315720,8187301434,2,31515064,20/7/2022,INV178999
INV672134,8187301434,1,35529280,25/7/2022,INV738812
INV362344,8187301434,2,32389640,7/7/22,INV260555
INV548585,8187301434,4,31521642,18/8/2022,INV808315
INV262949,8187301435,1,31480720,13/8/2022,INV864415
INV211662,8187301435,1,32285780,15/7/2022,INV405449
INV906653,8187301435,1,31407076,5/7/22,INV324918
INV836017,8187301435,1,32340113,29/8/2022,INV325822
INV473349,8187301435,1,30760833,29/7/2022,INV965930
INV683299,8187301435,1,33428414,3/8/22,INV458475
INV561508,8187301435,1,31612151,12/7/22,INV361454
INV486344,8187301435,3,33889307,20/8/2022,INV526301
INV803398,8187301435,2,31445080,12/7/22,INV452888
INV760859,8187301435,2,30608480,10/7/22,INV771747
INV663013,8187301436,1,32105247,4/7/22,INV918884
INV164132,8187301436,1,31574211,23/8/2022,INV273724
INV513150,8187301436,1,31319224,1/8/22,INV233471
INV388906,8187301436,1,34179043,21/8/2022,INV267396
INV464055,8187301436,1,32418011,20/8/2022,INV494792
INV443774,8187301436,1,30764502,3/8/22,INV737978
INV373080,8187301452,2,31389833,2/7/22,INV245236
INV199255,8187301452,1,32445203,8/8/22,INV558721
INV523540,8187301452,1,31717591,5/7/22,INV696276
INV583380,8187301452,1,34479993,5/8/22,INV983675
INV641221,8187301452,2,31499938,21/8/2022,INV523192
INV806501,8187301452,1,30411130,5/8/22,INV732122
INV695304,8187301452,2,33222041,8/8/22,INV924207
INV254926,8187301452,1,30365431,19/8/2022,INV215396
INV386929,8187301453,1,31324026,4/8/22,INV907390
INV359014,8187301453,1,31477256,17/7/2022,INV298918
INV520071,8187301453,2,34531847,1/7/22,INV842357
INV753417,8187301453,2,30608480,12/7/22,INV570555
INV628087,8187301453,1,34163603,25/7/2022,INV125013
INV754297,8187301453,1,31602538,7/7/22,INV469713
INV530374,8187301454,1,34838393,12/8/22,INV600835
INV194972,8187301454,2,31510278,13/7/2022,INV142638
INV830821,8187301454,1,30635461,1/8/22,INV541049
INV534379,8187301454,1,32254748,14/7/2022,INV530396
INV673607,8187301454,1,30876844,17/8/2022,INV141118
INV985135,8187301454,1,34315925,27/7/2022,INV457436
INV677888,8187301454,2,34712151,30/8/2022,INV389965
INV429375,8187301454,1,31576000,6/8/22,INV472799
INV758046,8187301455,1,31642390,6/7/22,INV866802
INV198078,8187301455,1,31344489,7/7/22,INV852532
INV147924,8187301455,2,32523386,29/7/2022,INV738907
INV125848,8187301455,1,34010748,13/7/2022,INV514530
INV679249,8187301455,1,31336429,11/7/22,INV593053
INV884609,8187301455,1,31352700,5/7/22,INV583571
INV237024,8187301455,2,32330354,26/8/2022,INV500177
INV261131,8187301455,1,29577531,30/8/2022,INV233828
INV630721,8187301455,1,32249793,10/7/22,INV534487
INV280424,8187301455,1,31622829,27/8/2022,INV890286
INV808579,8187301455,3,33942978,1/7/22,INV125472
INV312442,8187301455,1,31453043,16/8/2022,INV326404
INV822794,8187301455,1,31450565,15/7/2022,INV578323
INV813435,8187301456,1,34296331,19/8/2022,INV224413
INV496356,8187301456,1,32249793,6/8/22,INV760584
INV352854,8187301456,2,31450565,21/7/2022,INV960023
INV718044,8187301456,1,30470579,25/8/2022,INV634759
INV508481,8187301456,1,32507242,26/8/2022,INV247035
INV264286,8187301457,2,32549241,12/8/22,INV135453
INV460735,8187301457,2,31379651,25/7/2022,INV858417
INV469547,8187301457,2,31329154,8/8/22,INV234830
INV919110,8187301457,1,32370174,25/8/2022,INV418483
INV304499,8187301457,1,31419373,21/7/2022,INV651269
INV996307,8187301457,1,32879976,14/7/2022,INV252866
INV799442,8187301457,1,32249793,1/8/22,INV629193
INV861212,8187301457,2,29506290,16/7/2022,INV929312
INV970536,8187301457,1,32965777,14/8/2022,INV916093
INV933038,8187301457,1,30486810,21/7/2022,INV532901
INV198470,8187301462,1,31625144,15/7/2022,INV172655
INV563612,8187301462,1,31716668,12/7/22,INV561136
INV504223,8187301462,1,31392888,15/7/2022,INV883212
INV425255,8187301462,3,31375065,24/7/2022,INV579838
INV769674,8187301462,2,31447033,9/8/22,INV540805
INV835133,8187301462,1,31419243,13/7/2022,INV785564
INV838199,8187301462,2,34261610,13/7/2022,INV497109
INV209963,8187301462,1,34286888,24/8/2022,INV137862
INV864548,8187301462,1,33115599,7/7/22,INV905574
INV531318,8187301463,1,31636356,21/7/2022,INV320402
INV717151,8187301463,1,32105247,18/8/2022,INV402298
INV468168,8187301463,2,33629903,26/8/2022,INV673787
INV218781,8187301463,1,33045876,17/8/2022,INV144913
INV820302,8187301464,1,31327161,2/8/22,INV448735
INV914691,8187301464,1,30977827,27/8/2022,INV158151
INV428096,8187301464,2,30701265,7/8/22,INV242723
INV133570,8187301464,1,31336429,31/8/2022,INV584603
INV856989,8187301465,1,32413785,10/7/22,INV664776
INV131142,8187301465,2,32409508,7/7/22,INV305500
INV384886,8187301465,1,33222025,10/7/22,INV956208
INV441399,8187301465,1,33942978,17/8/2022,INV688301
INV736718,8187301465,1,31407839,16/8/2022,INV683193
INV659373,8187301465,1,32550163,2/7/22,INV853275
INV841608,8187301466,2,31390375,14/8/2022,INV216010
INV895641,8187301466,3,32339070,6/7/22,INV153099
INV890386,8187301466,1,35574188,25/7/2022,INV321503
INV214425,8187301466,1,31543326,22/8/2022,INV489128
INV197453,8187301466,1,31742505,16/8/2022,INV934034
INV347160,8187301472,2,29480004,13/7/2022,INV608596
INV352742,8187301472,1,30367248,9/8/22,INV819644
INV255866,8187301472,2,30480881,21/7/2022,INV258808
INV260800,8187301472,3,30619385,12/7/22,INV226647
INV315771,8187301472,2,31319087,6/8/22,INV374306
INV233927,8187301472,1,32333076,12/8/22,INV387016
INV877057,8187301472,1,32420409,6/7/22,INV992604
INV853025,8187301473,1,27690433,21/8/2022,INV341512
INV297014,8187301473,1,30486633,5/8/22,INV569029
INV251864,8187301473,1,34605272,3/8/22,INV308875
INV680814,8187301473,1,32347285,9/7/22,INV267562
INV238372,8187301473,2,30537785,3/7/22,INV825857
INV787652,8187301473,1,32062421,26/8/2022,INV750004
INV441627,8187301474,1,34259541,4/8/22,INV984874
INV481171,8187301474,2,31479613,22/8/2022,INV688848
INV143445,8187301474,2,32449603,7/7/22,INV789871
INV218889,8187301474,2,32686107,2/8/22,INV582732
INV161292,8187301474,1,31633537,5/7/22,INV790644
INV457880,8187301474,1,32639062,26/8/2022,INV512326
INV869340,8187301474,2,30511093,5/8/22,INV554069
INV137180,8187301474,2,30702780,21/7/2022,INV388674
INV394939,8187301474,1,33077734,16/8/2022,INV177166
INV710081,8187301475,2,34546531,20/7/2022,INV682697
INV317722,8187301475,1,31633537,31/8/2022,INV943625
INV522355,8187301475,1,30558422,6/8/22,INV887264
INV323348,8187301476,1,31900674,24/8/2022,INV786952
INV322985,8187301476,1,32244884,4/8/22,INV733923
INV550019,8187301476,1,30734185,15/7/2022,INV201463
INV433795,8187301476,2,31411214,2/7/22,INV317915
INV192153,8187301476,2,30385552,30/7/2022,INV413600
INV962903,8187301476,1,33076412,5/7/22,INV327060
INV619000,8187301476,1,32288316,28/7/2022,INV809277
INV323304,8187301476,1,33076843,10/8/22,INV527150
INV239885,8187301477,1,33226914,29/7/2022,INV912492
INV857963,8187301477,1,30541955,4/7/22,INV162381
INV878264,8187301477,1,32734919,5/7/22,INV382472
INV306323,8187301477,2,29784453,16/7/2022,INV193529
INV348233,8187301477,2,28827730,7/7/22,INV506216
INV464242,8187301477,1,32254748,2/8/22,INV193039
INV509884,8187301477,1,33060762,7/7/22,INV713423
INV955896,8187301532,1,33572077,27/7/2022,INV394871
INV934083,8187301532,1,32511404,16/7/2022,INV823403
INV571738,8187301532,1,33222260,17/8/2022,INV781734
INV142958,8187301532,1,31522330,29/7/2022,INV433833
INV279302,8187301532,2,30732150,3/8/22,INV126125
INV564851,8187301532,1,30560170,29/8/2022,INV457720
INV619111,8187301532,1,32306095,19/8/2022,INV149186
INV530864,8187301532,1,30612660,13/7/2022,INV552129
INV378730,8187301532,2,34833946,24/7/2022,INV494046
INV165985,8187301533,2,32300538,14/7/2022,INV955149
INV349160,8187301533,1,30573123,18/7/2022,INV999284
INV975190,8187301533,1,31629770,20/7/2022,INV761256
INV439788,8187301533,1,30372918,10/8/22,INV819501
INV879675,8187301533,1,25136681,5/7/22,INV580572
INV868545,8187301534,1,31484464,9/8/22,INV882264
INV300506,8187301534,1,32137712,6/8/22,INV238481
INV426168,8187301534,1,33076381,22/8/2022,INV136067
INV274915,8187301534,2,32452885,11/7/22,INV982503
INV575021,8187301534,1,32395471,13/7/2022,INV271091
INV748721,8187301535,1,32339070,13/8/2022,INV461549
INV465917,8187301535,1,34230005,17/8/2022,INV377219
INV481449,8187301535,1,35010805,20/8/2022,INV260998
INV432015,8187301535,1,32497727,21/8/2022,INV640197
INV745422,8187301535,2,29480004,25/8/2022,INV448814
INV830674,8187301535,2,31577964,3/7/22,INV368880
INV304624,8187301536,1,32306095,24/7/2022,INV413606
INV250883,8187301536,2,31473343,23/8/2022,INV535700
INV157537,8187301536,2,30703833,11/7/22,INV983587
INV948200,8187301536,1,31560344,5/8/22,INV678994
INV444780,8187301536,2,30686989,8/7/22,INV450983
INV125051,8187301536,2,31519764,11/7/22,INV224581
INV456527,8187301536,2,32511404,8/7/22,INV204266
INV591986,8187301536,1,31355189,10/8/22,INV966578
INV472649,8187301572,1,32519337,9/8/22,INV707528
INV453995,8187301572,2,32507242,25/8/2022,INV235385
INV273297,8187301572,1,31401064,19/7/2022,INV889805
INV980185,8187301572,1,33942978,13/7/2022,INV244166
INV612129,8187301572,1,32561691,24/7/2022,INV734858
INV657108,8187301572,1,31633260,20/7/2022,INV402105
INV258914,8187301572,1,31510829,10/8/22,INV725420
INV231700,8187301573,1,31742505,20/7/2022,INV741117
INV491130,8187301573,1,33800375,29/7/2022,INV378504
INV718450,8187301573,2,32400679,12/7/22,INV725939
INV831065,8187301573,1,31543326,11/7/22,INV638115
INV473898,8187301573,1,32413785,31/8/2022,INV553091
INV806092,8187301574,3,31423023,18/7/2022,INV257497
INV345834,8187301574,2,30535898,1/7/22,INV959822
INV733094,8187301574,3,34045812,5/8/22,INV314224
INV760326,8187301574,1,31580780,11/8/22,INV289963
INV555726,8187301574,1,32420409,3/8/22,INV797993
INV545003,8187301574,1,32239092,13/7/2022,INV443753
INV735271,8187301575,1,30350390,6/7/22,INV660802
INV157848,8187301575,1,30372918,8/8/22,INV686775
INV230532,8187301575,1,31358698,28/8/2022,INV583604
INV797934,8187301575,1,29809775,27/8/2022,INV763409
INV963614,8187301575,1,32360850,6/8/22,INV330146
INV827818,8187301576,2,31757396,18/8/2022,INV517650
INV146297,8187301576,2,30876844,27/7/2022,INV976882
INV291747,8187301576,1,31499134,2/8/22,INV223960
INV219316,8187301576,1,31037254,13/8/2022,INV592254
INV563750,8187301592,1,31364754,3/7/22,INV242262
INV977367,8187301592,1,32298514,2/7/22,INV440176
INV613199,8187301592,1,32325608,29/7/2022,INV517636
INV374777,8187301592,1,33221298,27/7/2022,INV347802
INV537970,8187301592,1,30998636,6/7/22,INV885919
INV596401,8187301592,1,32163592,1/8/22,INV258069
INV869455,8187301593,1,33601990,16/7/2022,INV690495
INV625204,8187301593,1,30507685,6/8/22,INV720505
INV786763,8187301593,3,30732150,12/8/22,INV963317
INV603872,8187301593,1,32720466,8/7/22,INV389129
INV228748,8187301594,1,34041057,3/7/22,INV246989
INV534179,8187301594,1,33428414,2/7/22,INV907754
INV333177,8187301594,1,32137712,6/8/22,INV582594
INV902873,8187301594,2,31638568,27/8/2022,INV241890
INV202232,8187301595,2,32049421,28/8/2022,INV920515
INV318111,8187301595,1,31579399,29/7/2022,INV150118
INV463408,8187301595,1,33024831,16/8/2022,INV661744
INV686250,8187301595,1,30518805,14/7/2022,INV889046
INV236638,8187301595,2,31757396,21/7/2022,INV598845
INV411189,8187301595,1,30732150,5/7/22,INV205797
INV250560,8187301595,1,32577958,21/8/2022,INV714703
INV299728,8187301596,1,31352272,31/7/2022,INV723566
INV470290,8187301596,2,31312102,12/7/22,INV933387
INV192113,8187301596,1,30847198,29/7/2022,INV953600
INV163886,8187301596,1,32281851,6/7/22,INV156406
INV590949,8187301596,1,32281851,30/7/2022,INV250529
INV167657,8187301596,1,34215988,31/8/2022,INV411055
INV573399,8187301596,2,31966748,19/8/2022,INV917625
INV872670,8187301596,1,30599223,2/7/22,INV157477
INV792506,8187301597,1,30507685,24/8/2022,INV188064
INV777806,8187301597,1,31476072,22/8/2022,INV844193
INV393151,8187301597,2,32210140,30/7/2022,INV134625
INV668809,8187301597,1,32401618,28/8/2022,INV433188
INV652556,8187301597,1,33063769,28/8/2022,INV539571
INV610839,8187301597,1,31660948,11/7/22,INV437681
INV954639,8187301597,1,32412343,23/8/2022,INV964605
INV828146,8187301597,1,32366239,19/7/2022,INV385898
INV229696,8187301597,1,31444036,7/7/22,INV903419
INV318631,8187301617,1,32442264,14/7/2022,INV830011
INV732749,8187301617,2,30801810,21/8/2022,INV976035
INV483987,8187301617,1,31717403,19/7/2022,INV920845
INV371091,8187301617,1,31518012,28/8/2022,INV289834
INV424307,8187301617,3,31913327,5/7/22,INV618874
INV596903,8187301622,2,33416662,19/7/2022,INV557837
INV958411,8187301622,1,31591344,3/8/22,INV704574
INV454029,8187301622,3,31411289,12/8/22,INV189288
INV680930,8187301622,2,31438149,31/7/2022,INV558064
INV997934,8187301622,2,32133792,1/8/22,INV480731
INV566541,8187301622,1,30543672,28/7/2022,INV814920
INV872096,8187301622,1,32411784,18/8/2022,INV825807
INV847300,8187301622,1,25688761,29/8/2022,INV970558
INV641128,8187301622,1,32281851,19/8/2022,INV338431
INV379149,8187301623,3,31543326,6/8/22,INV615327
INV781775,8187301623,1,31900674,28/8/2022,INV327169
INV993407,8187301623,1,32281851,19/7/2022,INV203035
INV327494,8187301623,1,30764502,13/8/2022,INV199918
INV444581,8187301623,1,31410980,2/8/22,INV431382
INV790138,8187301623,3,30474011,9/7/22,INV601634
INV528421,8187301623,2,32656981,25/8/2022,INV916269
INV200069,8187301625,1,33367497,10/8/22,INV722038
INV807599,8187301625,1,30345473,6/8/22,INV876695
INV126558,8187301625,1,30350390,15/8/2022,INV136734
INV799303,8187301625,1,32927252,22/8/2022,INV252467
INV690995,8187301625,2,31330002,29/8/2022,INV256958
INV689932,8187301625,1,30548257,6/8/22,INV524389
INV816853,8187301625,1,31574414,30/7/2022,INV411484
INV167472,8187301626,2,34730725,12/7/22,INV831693
